DepartmentName,Age,LengthService,AbsentHours
Produce,42.20,5.17,38.68
Produce,36.87,3.80,29.90
Produce,36.76,5.61,27.57
Produce,46.95,4.43,95.68
Processed Foods,36.73,5.95,76.88
Meats,34.08,3.47,26.90
Produce,55.61,4.26,112.88
Produce,28.80,6.87,12.08
Produce,31.54,6.63,19.98
Produce,23.88,4.69,0.00
Produce,44.78,7.01,72.02
Meats,39.95,4.66,31.08
Produce,31.98,4.69,0.00
Produce,67.33,6.13,226.20
Bakery,36.18,3.66,48.01
Produce,29.21,5.44,31.79
Produce,32.46,4.66,32.37
Produce,34.35,3.65,45.54
Meats,52.13,3.61,121.58
Produce,34.30,2.66,52.80
Produce,32.02,4.04,45.85
Bakery,44.70,2.60,43.85
Bakery,43.39,6.36,52.01
Produce,34.60,5.48,0.00
Bakery,41.21,0.94,37.47
Bakery,33.03,1.45,45.08
Produce,41.29,4.41,14.64
Produce,37.99,4.47,39.04
Produce,45.10,3.25,65.15
Customer Service,33.26,6.21,21.54
Processed Foods,25.10,3.68,0.00
Produce,42.18,4.33,64.51
Produce,38.27,5.40,32.96
Produce,42.83,6.55,86.75
Produce,50.54,4.39,92.08
Produce,49.26,5.24,87.71
Produce,53.74,5.56,154.19
Produce,37.29,4.05,54.68
Customer Service,44.50,3.13,39.27
Produce,35.88,5.10,0.00
Produce,26.59,5.34,0.00
Produce,40.86,4.41,3.74
Bakery,47.82,4.13,97.70
Produce,52.66,6.14,94.96
Bakery,35.38,5.25,0.84
Processed Foods,57.22,1.70,166.85
Bakery,30.95,3.24,0.00
Customer Service,15.71,6.64,0.00
Produce,17.43,6.50,0.00
Produce,33.94,5.81,24.60
Bakery,41.54,5.17,87.94
Produce,27.32,3.59,14.70
Produce,37.72,7.13,42.49
Dairy,46.97,4.31,68.65
Produce,68.87,5.44,220.80
Produce,33.22,5.01,0.00
Produce,36.06,2.01,58.14
Produce,40.26,4.31,42.56
Produce,42.47,6.18,45.63
Produce,42.49,2.79,63.84
Customer Service,40.05,2.20,42.34
Produce,43.51,4.33,46.39
Produce,60.65,4.17,98.08
Bakery,34.57,5.04,7.42
Customer Service,46.35,4.68,94.55
Produce,44.06,2.51,133.36
Bakery,47.21,6.67,70.92
Customer Service,31.33,5.25,25.60
Produce,48.25,4.26,178.55
Produce,39.43,5.47,45.73
Meats,51.70,4.16,159.15
Bakery,36.72,1.86,95.89
Produce,45.14,5.65,86.02
Bakery,44.62,5.59,99.43
Bakery,47.02,2.97,83.55
Produce,39.70,4.70,42.94
Produce,32.24,2.99,19.14
Produce,48.78,5.29,147.69
Produce,36.75,5.46,24.21
Bakery,51.08,5.49,72.33
Produce,53.76,6.47,49.95
Bakery,55.61,4.98,79.80
Bakery,42.61,4.72,8.40
Bakery,32.58,4.17,42.30
Produce,66.49,5.52,215.03
Produce,46.06,3.55,74.98
Produce,58.71,4.42,147.27
Meats,35.17,7.29,29.47
Produce,17.42,5.23,0.00
Meats,47.15,4.51,113.42
Bakery,42.33,3.05,76.71
Bakery,51.40,2.67,102.34
Produce,38.53,2.98,32.56
Bakery,58.65,5.96,160.33
Produce,41.23,3.19,49.41
Bakery,46.30,4.25,85.21
Produce,55.00,6.61,81.51
Bakery,52.13,6.22,116.57
Produce,33.10,2.30,59.36
Bakery,36.27,3.71,0.00
Meats,53.61,3.26,134.79
Produce,38.18,5.24,66.40
Produce,48.44,2.39,63.24
Bakery,48.48,5.30,105.20
Bakery,33.15,2.31,51.48
Bakery,41.95,3.79,83.55
Bakery,39.83,8.34,43.65
Produce,45.49,5.77,89.13
Bakery,30.94,2.35,0.94
Meats,34.65,8.87,7.89
Customer Service,27.76,2.84,0.00
Meats,48.41,8.00,140.58
Produce,41.06,2.11,9.52
Customer Service,53.91,5.67,105.81
Meats,39.64,5.28,77.10
Meats,47.01,5.74,97.76
Bakery,39.18,1.83,34.94
Bakery,35.52,4.72,51.23
Bakery,32.61,6.00,0.00
Bakery,43.48,3.80,35.05
Bakery,36.26,4.24,45.59
Bakery,43.88,0.39,93.70
Produce,47.73,4.26,63.42
Bakery,28.17,6.17,0.00
Customer Service,40.13,2.12,71.41
Meats,32.37,5.68,12.97
Produce,35.26,3.83,40.60
Produce,40.10,5.59,46.81
Bakery,27.57,4.83,0.00
Dairy,24.71,6.22,11.92
Bakery,22.35,2.94,0.00
Meats,38.32,4.76,32.63
Produce,40.77,5.42,55.59
Bakery,43.30,6.57,68.32
Bakery,35.58,2.11,46.35
Produce,46.37,6.97,76.78
Dairy,49.73,4.19,135.33
Produce,38.53,3.75,23.84
Produce,49.21,6.42,82.57
Produce,65.36,4.09,153.38
Bakery,54.14,7.30,158.54
Bakery,46.59,4.53,16.64
Produce,46.59,3.94,52.40
Bakery,38.52,6.93,64.10
Bakery,30.77,2.13,0.00
Bakery,40.32,3.25,77.19
Produce,56.20,1.23,126.70
Bakery,25.67,4.11,0.00
Customer Service,28.75,7.49,8.99
Produce,49.42,6.95,104.97
Bakery,34.66,3.07,2.43
Bakery,32.38,4.78,2.25
Produce,40.91,6.44,75.27
Produce,32.15,4.90,0.00
Produce,38.17,5.43,51.81
Meats,32.00,4.24,0.00
Bakery,37.05,5.36,19.25
Produce,37.55,6.27,34.02
Meats,42.01,5.38,73.09
Produce,53.33,5.22,112.84
Produce,39.53,7.04,64.49
Bakery,48.18,6.27,94.08
Bakery,42.56,5.22,32.65
Bakery,36.04,4.60,33.66
Bakery,34.07,3.20,36.87
Bakery,51.23,4.50,89.87
Bakery,44.76,1.69,71.08
Produce,27.37,2.22,0.00
Produce,42.79,2.29,42.28
Bakery,28.71,6.32,0.00
Produce,40.04,3.38,11.77
Meats,41.42,5.30,74.27
Customer Service,47.66,6.63,93.96
Produce,40.92,5.01,101.89
Bakery,44.46,4.32,43.54
Produce,50.82,4.74,120.85
Produce,54.91,4.20,130.50
Bakery,51.92,4.53,125.21
Meats,55.46,5.23,121.91
Bakery,44.08,1.65,70.97
Produce,43.93,5.01,39.39
Produce,40.15,4.04,82.77
Produce,50.97,4.18,90.94
Bakery,48.47,6.41,73.11
Produce,46.76,4.99,71.17
Bakery,57.71,4.20,110.15
Produce,32.87,1.76,7.99
Produce,41.99,4.06,26.32
Bakery,36.40,3.36,39.59
Customer Service,33.83,5.74,6.80
Produce,27.97,6.43,0.00
Produce,49.15,6.96,112.87
Produce,41.73,6.48,45.66
Bakery,43.68,3.35,119.12
Meats,45.72,2.54,84.01
Produce,53.29,2.40,98.96
Meats,36.81,6.69,43.02
Produce,48.71,8.01,112.58
Produce,30.66,5.86,8.36
Produce,40.48,4.98,51.71
Produce,51.06,4.75,96.31
Produce,34.09,2.06,17.28
Bakery,55.41,3.17,153.06
Produce,36.55,3.90,0.00
Bakery,32.24,4.22,10.86
Bakery,29.27,6.60,0.00
Produce,41.12,3.42,79.79
Bakery,47.77,4.76,70.37
Produce,31.05,3.95,0.00
Produce,33.48,4.95,0.00
Dairy,34.53,6.18,14.32
Produce,49.77,1.72,92.99
Produce,29.55,4.75,8.47
Produce,27.08,3.96,0.00
Produce,47.25,5.17,81.94
Produce,45.03,2.67,53.79
Bakery,46.80,2.15,108.28
Produce,45.11,4.19,87.85
Produce,45.75,3.15,121.21
Customer Service,37.95,4.99,19.51
Bakery,34.69,4.85,37.34
Customer Service,43.91,5.54,76.28
Produce,25.66,4.26,0.00
Customer Service,45.36,5.29,33.29
Bakery,38.87,4.99,47.54
Bakery,53.78,4.50,106.39
Produce,45.48,2.92,59.51
Bakery,45.80,5.31,84.66
Meats,46.43,5.38,115.67
Produce,64.24,4.31,186.95
Produce,33.91,4.84,20.68
Bakery,38.10,7.92,61.36
Bakery,55.35,2.32,134.30
Produce,50.74,6.95,100.46
Meats,43.54,2.52,32.17
Bakery,60.92,4.31,167.12
Produce,35.28,3.44,1.89
Produce,36.38,4.57,49.16
Customer Service,33.72,7.32,6.96
Dairy,19.06,4.63,0.00
Customer Service,23.85,4.49,0.00
Produce,45.83,4.59,64.02
Bakery,45.48,5.08,86.57
Meats,52.17,3.77,81.80
Produce,43.49,6.66,81.68
Produce,54.23,4.76,119.79
Produce,38.24,3.94,56.95
Produce,40.01,4.59,39.80
Produce,47.71,4.67,38.94
Customer Service,39.28,4.66,13.64
Produce,30.72,2.53,0.00
Produce,35.64,5.12,55.36
Bakery,33.82,6.16,26.46
Dairy,49.43,5.47,117.40
Produce,37.79,2.15,35.41
Produce,37.10,4.92,5.99
Customer Service,32.16,2.11,0.00
Produce,47.75,3.75,95.56
Meats,45.98,4.22,35.11
Produce,50.24,2.87,114.47
Produce,50.38,6.95,91.13
Customer Service,43.61,1.39,67.52
Dairy,51.10,4.34,170.82
Bakery,31.53,2.37,0.00
Dairy,44.26,2.15,64.12
Produce,56.76,4.67,142.27
Produce,52.42,4.91,155.76
Meats,59.87,7.00,103.57
Dairy,42.44,5.52,22.55
Customer Service,47.51,5.22,17.48
Dairy,48.29,5.18,89.29
Meats,38.86,3.09,54.71
Bakery,35.31,5.87,0.00
Bakery,42.58,5.66,11.94
Dairy,32.19,4.59,0.00
Customer Service,52.67,2.93,137.90
Produce,49.60,3.10,201.71
Produce,61.00,2.97,177.40
Meats,39.33,4.46,12.97
Produce,45.18,3.34,99.08
Dairy,52.45,4.52,77.45
Customer Service,33.24,2.79,11.16
Dairy,34.49,5.73,0.00
Meats,53.82,3.26,136.07
Bakery,47.76,2.28,79.35
Produce,35.63,1.00,23.19
Produce,33.72,5.46,15.59
Dairy,34.44,4.26,47.03
Customer Service,37.11,5.89,0.00
Meats,47.70,4.77,46.22
Produce,36.71,6.88,16.99
Produce,39.32,5.33,46.37
Customer Service,40.27,4.79,85.60
Customer Service,58.15,5.50,123.95
Bakery,37.67,3.29,27.38
Dairy,40.94,6.02,88.09
Produce,39.13,4.96,18.28
Dairy,21.73,4.45,0.00
Produce,44.23,3.55,80.67
Produce,34.58,6.40,32.67
Produce,41.52,4.57,79.89
Dairy,47.56,7.71,114.00
Bakery,37.91,4.58,80.46
Bakery,48.07,6.02,131.01
Meats,33.73,1.52,36.30
Dairy,39.30,4.62,45.16
Dairy,45.20,4.12,72.58
Bakery,43.26,6.71,98.81
Produce,52.60,6.35,123.15
Meats,39.28,4.50,27.20
Dairy,29.16,5.47,6.64
Meats,38.25,4.33,23.03
Customer Service,50.69,5.95,104.74
Bakery,40.35,6.01,16.74
Produce,32.90,3.70,0.00
Dairy,46.67,3.71,90.77
Produce,37.98,3.51,39.20
Bakery,42.86,5.35,40.98
Bakery,32.90,6.02,85.33
Meats,43.70,3.83,44.48
Bakery,32.10,5.57,4.10
Customer Service,54.51,5.95,166.58
Produce,37.28,5.15,29.37
Produce,53.27,7.49,104.03
Bakery,49.67,5.07,99.37
Bakery,25.95,4.68,0.00
Produce,29.83,5.31,7.89
Produce,54.22,6.57,73.31
Meats,44.04,5.01,45.31
Customer Service,51.24,7.62,89.19
Produce,45.68,3.94,60.21
Dairy,45.24,4.86,65.14
Produce,46.69,5.11,99.28
Bakery,45.46,4.23,41.96
Dairy,19.65,4.76,0.00
Meats,42.98,3.49,119.53
Bakery,48.21,5.34,78.91
Produce,45.56,4.40,76.24
Meats,56.99,5.17,102.20
Bakery,44.52,3.07,54.03
Bakery,54.28,3.66,94.12
Dairy,50.12,2.60,102.68
Bakery,43.14,5.92,29.28
Produce,29.62,5.19,38.96
Produce,47.35,1.88,87.56
Bakery,51.88,5.11,96.64
Dairy,39.40,4.51,73.05
Produce,44.82,7.35,48.23
Customer Service,39.91,5.41,87.16
Meats,38.80,5.26,53.00
Produce,55.08,4.08,80.83
Produce,25.13,6.95,8.20
Customer Service,45.30,4.46,120.56
Dairy,40.35,4.05,47.23
Bakery,52.79,4.99,91.34
Produce,51.47,4.36,104.27
Bakery,47.14,3.50,85.37
Produce,62.22,4.73,165.86
Meats,31.18,4.80,0.00
Produce,46.86,8.92,49.57
Produce,70.08,4.02,239.28
Customer Service,51.77,3.54,108.63
Dairy,53.53,2.38,110.01
Produce,39.22,2.98,35.72
Meats,51.29,4.81,86.63
Produce,34.19,3.93,7.10
Dairy,65.34,3.50,224.54
Produce,64.55,5.15,135.94
Produce,46.02,5.46,79.40
Produce,35.29,6.10,14.10
Produce,49.25,6.35,56.89
Customer Service,31.88,5.66,0.00
Meats,28.62,5.91,0.00
Produce,31.24,4.56,16.92
Meats,48.52,3.03,43.00
Produce,49.35,4.92,116.36
Bakery,34.54,7.48,54.58
Meats,49.34,7.38,122.20
Produce,41.53,3.77,44.46
Produce,49.89,3.85,101.21
Bakery,49.60,3.87,62.45
Produce,38.26,4.80,51.22
Meats,44.08,7.91,116.12
Meats,53.72,5.33,101.33
Dairy,28.99,5.91,0.00
Produce,38.57,4.18,0.00
Bakery,43.72,4.67,116.46
Produce,31.10,4.99,10.83
Produce,42.01,2.94,81.75
Produce,37.09,2.68,0.00
Produce,42.72,4.53,49.29
Meats,41.69,5.39,61.21
Bakery,45.26,2.77,23.10
Dairy,39.53,7.03,78.80
Produce,40.41,5.24,45.76
Bakery,47.55,4.68,91.37
Bakery,48.75,4.71,47.97
Bakery,43.63,5.15,75.68
Dairy,45.86,5.03,82.29
Dairy,51.88,1.69,101.49
Bakery,32.93,1.46,80.72
Customer Service,39.00,4.52,45.46
Produce,46.99,5.55,121.91
Bakery,51.08,6.16,132.22
Bakery,44.44,5.37,74.66
Bakery,46.92,6.14,67.38
Bakery,39.33,6.28,41.44
Produce,35.03,4.89,45.30
Dairy,27.28,5.81,26.84
Produce,33.98,3.00,25.40
Bakery,42.02,7.22,64.49
Meats,44.61,1.15,85.55
Bakery,56.54,5.22,112.05
Dairy,47.29,2.48,10.28
Customer Service,36.60,4.40,74.19
Produce,51.37,4.02,79.90
Produce,19.82,8.10,0.00
Produce,43.52,4.29,22.91
Bakery,46.01,7.10,60.29
Bakery,39.13,6.56,39.07
Produce,38.26,5.29,71.80
Produce,28.59,4.89,0.32
Dairy,43.40,2.96,91.44
Produce,34.05,4.04,0.96
Bakery,27.91,3.44,8.67
Meats,39.38,5.37,70.48
Meats,45.61,5.32,118.58
Produce,26.95,4.10,24.88
Bakery,40.10,3.89,58.73
Meats,32.12,8.64,0.00
Bakery,56.34,2.51,122.15
Bakery,51.85,5.34,104.71
Meats,38.81,4.38,47.21
Dairy,39.56,4.52,24.15
Produce,27.23,6.83,0.00
Produce,40.57,3.36,25.15
Produce,40.44,4.23,69.38
Produce,48.21,2.38,32.34
Produce,49.36,5.93,93.47
Meats,51.75,4.41,100.07
Bakery,49.13,5.38,127.99
Dairy,28.99,5.08,5.23
Produce,32.25,5.39,12.90
Produce,47.45,4.55,54.04
Produce,41.59,4.49,73.01
Produce,65.55,3.00,138.43
Bakery,28.35,3.82,9.12
Produce,40.56,4.32,34.84
Bakery,27.43,3.14,0.00
Bakery,46.31,3.57,38.38
Bakery,48.67,7.39,98.84
Produce,52.17,3.52,101.53
Dairy,43.75,5.39,69.96
Bakery,43.95,5.38,101.99
Produce,52.46,4.42,90.17
Dairy,47.73,3.49,83.54
Bakery,37.91,4.30,35.06
Produce,44.02,6.00,38.85
Dairy,30.32,4.49,0.00
Dairy,36.00,6.11,0.00
Customer Service,39.15,6.91,54.60
Bakery,22.41,2.42,0.00
Dairy,30.11,3.62,0.00
Produce,43.84,5.71,76.65
Produce,39.62,6.72,46.24
Meats,15.66,3.39,0.00
Produce,30.04,3.79,30.48
Customer Service,65.37,3.03,223.35
Produce,41.95,5.21,67.45
Bakery,47.83,5.03,48.73
Bakery,35.80,3.69,37.96
Bakery,33.99,3.79,12.99
Produce,29.43,3.78,0.00
Bakery,31.31,4.83,3.86
Bakery,41.36,3.60,111.92
Bakery,28.57,5.26,20.56
Meats,56.45,5.31,145.67
Dairy,39.66,6.00,95.96
Dairy,41.97,3.82,56.39
Produce,46.56,4.60,139.42
Dairy,36.67,5.53,17.05
Produce,63.42,5.89,133.27
Produce,38.57,4.75,42.81
Bakery,40.27,4.35,100.95
Bakery,47.81,4.04,152.20
Meats,45.78,4.44,115.23
Produce,43.49,4.97,17.61
Bakery,34.28,3.32,0.00
Produce,59.78,4.98,60.55
Customer Service,41.75,2.53,15.46
Meats,52.95,2.68,63.57
Produce,45.68,4.57,98.95
Dairy,39.61,5.32,46.04
Bakery,51.76,2.96,104.01
Produce,33.09,4.88,20.15
Dairy,34.60,5.14,0.00
Produce,40.40,3.71,80.51
Bakery,68.49,4.14,154.50
Produce,42.06,3.73,64.69
Processed Foods,33.21,3.98,0.00
Dairy,34.92,4.12,2.15
Customer Service,43.18,3.56,60.56
Bakery,42.95,4.86,72.20
Bakery,27.79,3.57,25.06
Bakery,44.01,3.93,3.50
Produce,27.20,1.10,0.00
Bakery,46.83,4.07,86.57
Produce,57.29,6.79,174.13
Bakery,31.91,4.91,0.00
Produce,25.85,3.05,0.00
Produce,31.46,3.99,41.24
Produce,41.85,4.35,71.78
Produce,47.89,3.20,75.01
Produce,42.56,5.97,23.41
Produce,38.08,5.07,19.14
Bakery,51.64,4.50,86.15
Bakery,26.17,4.15,0.00
Customer Service,59.96,7.18,128.95
Produce,51.92,4.02,95.13
Customer Service,40.24,5.33,77.83
Produce,42.56,4.22,90.23
Produce,37.06,5.40,21.50
Produce,38.63,4.36,74.14
Produce,40.29,6.07,37.94
Produce,42.04,6.65,115.12
Dairy,34.08,4.68,4.78
Produce,35.60,5.70,0.00
Produce,66.61,5.04,207.01
Processed Foods,28.48,2.02,0.00
Produce,34.38,5.32,0.00
Bakery,39.24,4.20,34.45
Processed Foods,37.80,3.93,0.00
Processed Foods,38.04,3.55,75.54
Bakery,32.45,3.19,38.25
Produce,49.84,1.98,94.71
Produce,47.04,4.26,80.11
Customer Service,45.72,3.43,138.27
Bakery,51.66,1.31,110.97
Bakery,35.96,6.35,26.08
Produce,25.85,5.91,0.00
Processed Foods,47.20,3.98,100.47
Produce,41.90,6.16,45.10
Produce,31.09,4.77,0.00
Customer Service,56.88,4.39,109.51
Bakery,51.46,7.15,64.37
Dairy,39.73,7.06,68.10
Produce,38.18,6.48,57.08
Meats,27.53,5.61,0.00
Meats,29.14,4.16,26.87
Produce,41.63,3.36,75.43
Bakery,39.81,5.17,44.68
Customer Service,45.29,2.90,115.12
Produce,48.67,1.75,107.33
Bakery,29.78,3.47,0.00
Bakery,40.68,4.18,84.91
Processed Foods,50.83,4.67,118.16
Meats,30.48,5.81,0.00
Processed Foods,35.13,4.04,9.18
Customer Service,37.80,5.63,41.75
Processed Foods,41.05,2.81,63.90
Processed Foods,29.47,6.62,0.00
Bakery,48.01,4.48,72.71
Bakery,43.53,7.03,86.44
Bakery,28.20,4.65,0.00
Bakery,39.07,3.51,35.59
Processed Foods,23.62,5.55,0.00
Meats,39.83,5.78,65.45
Produce,43.25,4.06,99.50
Bakery,26.01,4.70,0.00
Produce,53.72,6.44,60.64
Bakery,36.98,4.60,31.79
Meats,50.93,5.20,103.02
Bakery,49.13,2.46,82.31
Processed Foods,54.61,2.64,137.26
Meats,41.29,3.41,80.34
Produce,43.70,4.63,45.64
Processed Foods,53.98,3.06,110.75
Processed Foods,56.20,4.09,157.75
Bakery,43.10,4.31,65.60
Produce,33.34,4.99,44.08
Bakery,40.67,2.16,25.23
Bakery,57.54,3.09,102.55
Produce,35.46,6.17,33.21
Bakery,50.46,4.73,80.82
Bakery,20.55,5.93,0.00
Produce,54.09,3.93,102.46
Customer Service,37.20,3.21,7.79
Processed Foods,33.69,4.18,80.05
Processed Foods,58.85,2.89,101.93
Bakery,37.71,4.89,13.79
Bakery,32.61,7.38,9.79
Processed Foods,34.49,6.24,15.72
Bakery,37.51,1.20,23.60
Produce,65.52,2.49,171.94
Bakery,47.82,2.41,80.40
Bakery,49.93,5.45,119.11
Produce,44.28,2.61,56.50
Customer Service,47.68,2.07,107.03
Produce,35.30,5.16,28.86
Bakery,58.81,1.30,100.24
Meats,48.66,7.11,93.13
Bakery,44.20,4.74,115.91
Bakery,52.31,4.70,104.28
Produce,48.23,3.89,112.67
Meats,38.22,5.26,47.45
Bakery,43.18,3.51,96.30
Processed Foods,59.66,6.68,60.13
Bakery,54.68,0.92,165.01
Bakery,28.97,5.09,0.00
Customer Service,60.19,5.64,230.58
Produce,31.38,6.37,33.98
Bakery,44.48,4.71,115.96
Produce,43.46,3.47,37.72
Bakery,45.91,2.17,62.82
Processed Foods,36.68,4.69,0.00
Produce,64.94,5.98,157.96
Customer Service,49.19,1.38,47.03
Produce,52.65,3.26,86.01
Produce,24.78,4.81,0.00
Bakery,44.46,3.64,93.82
Meats,50.10,5.34,112.22
Bakery,45.05,4.53,51.15
Bakery,42.13,7.68,76.37
Bakery,31.77,3.93,13.84
Produce,25.92,4.09,0.00
Produce,48.39,2.19,87.22
Bakery,36.20,6.75,9.37
Meats,38.33,6.91,92.62
Bakery,47.13,5.38,64.34
Meats,44.45,3.25,96.09
Meats,61.95,3.81,102.50
Processed Foods,48.86,5.99,67.04
Produce,38.25,3.33,21.00
Bakery,46.23,5.21,62.77
Meats,39.80,4.58,6.42
Bakery,39.55,1.95,55.79
Customer Service,43.91,5.42,33.19
Dairy,36.27,5.24,44.10
Dairy,49.64,4.61,74.72
Produce,17.27,4.84,0.00
Produce,38.85,3.99,20.61
Meats,57.02,5.42,106.62
Produce,26.67,4.65,12.32
Bakery,46.27,6.06,88.74
Meats,44.77,2.72,73.43
Customer Service,43.89,4.51,104.44
Meats,51.52,4.61,92.19
Produce,39.20,5.74,0.00
Produce,31.46,5.69,11.55
Produce,32.19,3.77,23.65
Bakery,13.38,6.02,0.00
Customer Service,44.92,4.10,78.15
Meats,29.43,6.10,19.47
Processed Foods,23.48,5.25,0.00
Bakery,41.93,2.84,43.41
Produce,43.94,5.27,78.28
Produce,49.66,3.48,69.16
Processed Foods,33.62,5.56,22.38
Dairy,41.59,4.11,46.00
Processed Foods,28.44,6.19,5.93
Bakery,52.28,4.31,110.27
Bakery,51.97,1.96,91.15
Processed Foods,41.71,5.96,73.05
Bakery,37.33,2.54,35.38
Customer Service,43.07,4.83,40.85
Processed Foods,44.65,5.91,45.02
Produce,46.06,2.69,27.99
Customer Service,34.02,4.78,0.00
Bakery,52.66,3.88,156.40
Meats,27.84,5.17,0.00
Bakery,51.12,4.56,83.69
Produce,40.35,4.62,85.99
Produce,53.98,5.52,57.16
Processed Foods,42.43,4.61,125.06
Produce,32.27,4.97,1.20
Customer Service,48.52,2.72,91.05
Bakery,42.50,4.18,55.86
Meats,40.28,6.22,58.79
Bakery,46.90,5.33,101.91
Processed Foods,27.88,1.85,10.60
Dairy,30.68,5.06,0.00
Bakery,42.15,4.34,77.81
Bakery,46.15,3.43,72.41
Produce,32.33,5.77,0.00
Meats,55.85,3.42,119.34
Produce,37.39,5.08,33.17
Produce,56.91,6.46,87.33
Bakery,42.84,3.76,24.26
Meats,43.85,5.37,102.84
Bakery,32.02,3.06,16.42
Produce,50.39,2.55,101.04
Processed Foods,39.18,4.25,38.58
Bakery,50.28,4.24,141.45
Bakery,41.94,3.43,147.45
Bakery,46.57,4.23,124.80
Bakery,37.81,3.70,46.53
Meats,43.98,3.03,70.71
Customer Service,59.61,4.69,178.59
Bakery,39.67,5.54,41.95
Bakery,44.32,3.60,117.28
Produce,36.55,2.73,30.80
Processed Foods,38.04,6.32,62.70
Processed Foods,34.71,4.88,10.31
Bakery,58.14,3.95,126.41
Meats,48.29,3.69,59.59
Meats,49.07,2.78,88.24
Produce,38.84,4.80,75.95
Customer Service,51.05,6.61,123.72
Bakery,37.14,3.50,0.00
Bakery,41.53,2.50,80.07
Produce,40.11,4.03,26.76
Processed Foods,42.82,6.29,44.10
Meats,45.46,4.76,90.03
Produce,37.23,5.48,43.56
Produce,37.81,2.82,16.90
Bakery,39.20,2.07,16.45
Bakery,37.44,4.43,30.78
Bakery,35.06,5.08,32.06
Produce,54.92,5.78,131.09
Meats,51.14,6.75,140.22
Bakery,39.89,3.69,34.03
Produce,20.99,4.21,0.00
Bakery,37.71,4.04,37.41
Customer Service,51.70,5.78,63.85
Processed Foods,32.54,7.04,0.00
Produce,43.75,4.18,111.68
Bakery,50.30,3.81,111.54
Bakery,26.38,3.79,0.00
Processed Foods,54.18,5.47,128.77
Processed Foods,43.15,4.79,89.34
Bakery,53.56,6.04,85.75
Produce,44.30,2.14,100.78
Processed Foods,42.45,3.22,46.46
Produce,59.19,5.67,118.18
Produce,45.90,4.13,70.04
Produce,29.79,8.12,0.00
Processed Foods,42.52,4.34,41.43
Processed Foods,60.01,5.36,133.01
Processed Foods,23.74,6.27,0.00
Produce,38.90,3.70,45.38
Meats,23.78,6.64,0.00
Bakery,41.07,6.25,57.14
Produce,46.71,5.59,107.43
Bakery,39.70,3.53,84.78
Produce,49.32,3.17,128.64
Bakery,49.84,3.96,114.67
Bakery,39.65,2.55,61.41
Processed Foods,62.36,3.28,206.07
Customer Service,35.14,5.47,65.81
Processed Foods,52.03,5.71,151.29
Processed Foods,47.89,5.25,96.71
Bakery,53.44,4.90,151.02
Bakery,56.76,4.50,108.63
Processed Foods,62.30,3.59,110.01
Produce,40.67,5.85,101.89
Bakery,43.06,3.25,106.42
Customer Service,32.31,4.57,42.10
Bakery,30.68,6.11,9.39
Produce,30.53,4.10,0.00
Customer Service,44.74,4.29,91.22
Bakery,62.07,6.68,201.09
Bakery,46.98,6.08,97.76
Meats,46.20,5.34,77.41
Meats,41.71,0.96,40.73
Bakery,43.29,1.53,39.00
Processed Foods,45.32,3.00,34.02
Meats,35.63,2.48,24.52
Customer Service,24.58,5.23,0.00
Bakery,39.48,5.24,55.38
Bakery,29.75,6.23,0.00
Meats,57.49,3.91,175.72
Produce,33.26,3.13,23.51
Produce,38.66,3.61,0.00
Meats,28.36,6.10,0.00
Bakery,42.96,5.44,112.84
Bakery,44.87,2.27,84.37
Produce,32.95,5.58,8.78
Bakery,19.02,4.19,0.00
Meats,46.00,6.40,65.97
Meats,44.78,3.28,36.98
Meats,36.61,2.66,37.65
Produce,40.96,5.34,33.54
Produce,18.30,4.56,0.00
Bakery,28.18,4.40,57.43
Bakery,45.27,0.81,76.50
Produce,37.60,6.20,57.95
Meats,38.24,5.47,0.13
Bakery,47.75,2.85,60.81
Produce,42.20,3.33,0.00
Bakery,50.84,6.96,84.12
Meats,34.16,3.35,0.00
Processed Foods,42.57,6.92,110.32
Produce,46.15,4.33,128.90
Produce,38.01,5.69,0.00
Bakery,43.33,4.02,42.83
Produce,37.11,2.00,15.58
Bakery,50.10,4.36,67.21
Produce,38.10,3.62,0.00
Meats,43.84,4.96,79.41
Bakery,53.63,3.70,98.27
Dairy,44.96,3.66,75.57
Produce,29.59,4.80,4.22
Meats,52.37,5.50,115.86
Produce,18.20,3.08,0.00
Processed Foods,45.69,5.02,76.62
Bakery,34.87,5.22,0.00
Produce,33.55,5.85,0.28
Bakery,23.01,3.14,0.00
Bakery,58.11,4.43,183.72
Bakery,22.49,2.83,0.00
Processed Foods,40.26,5.60,59.82
Processed Foods,57.14,5.56,116.93
Customer Service,30.42,4.37,66.70
Bakery,26.91,3.94,0.00
Processed Foods,58.32,3.95,138.51
Produce,61.02,5.71,198.71
Bakery,38.17,5.93,20.34
Bakery,47.88,7.26,83.76
Bakery,41.95,7.44,35.81
Bakery,36.56,7.63,22.18
Bakery,26.87,6.40,7.65
Processed Foods,31.64,6.34,9.86
Bakery,49.77,1.84,90.38
Produce,44.16,5.91,48.49
Processed Foods,32.49,5.75,6.49
Produce,55.60,3.75,143.81
Produce,55.48,4.66,166.12
Produce,48.01,6.52,116.87
Produce,39.28,6.98,28.26
Customer Service,49.24,2.73,135.28
Produce,48.43,6.77,113.30
Bakery,48.86,5.36,76.56
Produce,41.73,4.41,46.80
Bakery,38.93,3.69,72.55
Bakery,57.21,5.12,120.77
Produce,40.98,6.46,44.49
